2025-12-23 10:09:40,062 [INFO] django.utils.autoreload: Watching for file changes with StatReloader
INFO 2026-01-02 12:26:02,938 autoreload Watching for file changes with StatReloader
INFO 2026-01-02 12:26:21,686 autoreload Watching for file changes with StatReloader
WARNING 2026-01-02 12:26:33,460 log Not Found: /dashboard/
WARNING 2026-01-02 12:26:33,460 basehttp "GET /dashboard/ HTTP/1.1" 404 2814
INFO 2026-01-02 12:26:35,963 basehttp "GET /admin/ HTTP/1.1" 302 0
INFO 2026-01-02 12:26:36,012 basehttp "GET /admin/login/?next=/admin/ HTTP/1.1" 200 4178
INFO 2026-01-02 12:26:36,049 basehttp "GET /static/admin/css/base.css HTTP/1.1" 304 0
INFO 2026-01-02 12:26:36,050 basehttp "GET /static/admin/css/dark_mode.css HTTP/1.1" 304 0
INFO 2026-01-02 12:26:36,052 basehttp "GET /static/admin/css/nav_sidebar.css HTTP/1.1" 304 0
INFO 2026-01-02 12:26:36,054 basehttp "GET /static/admin/css/login.css HTTP/1.1" 304 0
INFO 2026-01-02 12:26:36,055 basehttp "GET /static/admin/css/responsive.css HTTP/1.1" 304 0
INFO 2026-01-02 12:26:36,062 basehttp "GET /static/admin/js/theme.js HTTP/1.1" 304 0
INFO 2026-01-02 12:26:36,073 basehttp "GET /static/admin/js/nav_sidebar.js HTTP/1.1" 304 0
WARNING 2026-01-02 12:26:36,254 log Not Found: /favicon.ico
WARNING 2026-01-02 12:26:36,254 basehttp "GET /favicon.ico HTTP/1.1" 404 2817
INFO 2026-01-02 12:26:40,929 basehttp "GET /api/plu/reparti/ HTTP/1.1" 200 760
INFO 2026-01-02 12:26:40,958 basehttp "GET /api/plu/fornitori/ HTTP/1.1" 200 11460
INFO 2026-01-02 12:26:40,960 basehttp "GET /api/plu/banchi/ HTTP/1.1" 200 896
INFO 2026-01-02 12:26:41,036 basehttp "GET /api/plu/ HTTP/1.1" 200 673258
WARNING 2026-01-02 12:26:42,391 log Not Found: /dashboard/
WARNING 2026-01-02 12:26:42,392 basehttp "GET /dashboard/ HTTP/1.1" 404 2814
INFO 2026-01-02 12:27:35,511 basehttp "OPTIONS /api/auth/login-ldap/ HTTP/1.1" 200 0
INFO 2026-01-02 12:27:35,891 basehttp "POST /api/auth/login-ldap/ HTTP/1.1" 200 66
WARNING 2026-01-02 12:27:56,094 log Not Found: /dashboard/
WARNING 2026-01-02 12:27:56,095 basehttp "GET /dashboard/ HTTP/1.1" 404 2814
INFO 2026-01-02 12:35:54,987 autoreload C:\portale\backend\project_core\urls.py changed, reloading.
INFO 2026-01-02 12:35:56,034 autoreload Watching for file changes with StatReloader
INFO 2026-01-02 12:36:39,931 autoreload C:\portale\backend\project_core\settings\base.py changed, reloading.
INFO 2026-01-02 12:36:40,715 autoreload Watching for file changes with StatReloader
INFO 2026-01-02 12:37:16,615 basehttp "GET /dashboard/ HTTP/1.1" 200 1368
INFO 2026-01-02 12:37:41,225 autoreload Watching for file changes with StatReloader
INFO 2026-01-02 12:37:46,860 basehttp "GET /dashboard/ HTTP/1.1" 200 1368
INFO 2026-01-02 12:37:55,517 basehttp "GET /dashboard/ HTTP/1.1" 200 1368
WARNING 2026-01-02 12:38:17,171 log Not Found: /.well-known/appspecific/com.chrome.devtools.json
WARNING 2026-01-02 12:38:17,172 basehttp "GET /.well-known/appspecific/com.chrome.devtools.json HTTP/1.1" 404 3081
INFO 2026-01-02 12:38:37,521 basehttp "GET /dashboard/ HTTP/1.1" 200 1368
INFO 2026-01-02 12:38:44,359 basehttp "GET /admin/ HTTP/1.1" 302 0
INFO 2026-01-02 12:38:44,397 basehttp "GET /admin/login/?next=/admin/ HTTP/1.1" 200 4178
WARNING 2026-01-02 12:38:44,486 log Not Found: /favicon.ico
WARNING 2026-01-02 12:38:44,486 basehttp "GET /favicon.ico HTTP/1.1" 404 2970
INFO 2026-01-02 12:38:47,036 basehttp "POST /admin/login/?next=/admin/ HTTP/1.1" 302 0
INFO 2026-01-02 12:38:47,085 basehttp "GET /admin/ HTTP/1.1" 200 9142
INFO 2026-01-02 12:38:47,118 basehttp "GET /static/admin/css/dashboard.css HTTP/1.1" 200 441
INFO 2026-01-02 12:38:47,130 basehttp "GET /static/admin/img/icon-changelink.svg HTTP/1.1" 200 380
INFO 2026-01-02 12:38:47,131 basehttp "GET /static/admin/img/icon-addlink.svg HTTP/1.1" 200 331
INFO 2026-01-02 12:38:47,145 basehttp "GET /static/admin/img/icon-viewlink.svg HTTP/1.1" 200 581
INFO 2026-01-02 12:38:47,146 basehttp "GET /static/admin/img/icon-deletelink.svg HTTP/1.1" 200 392
INFO 2026-01-02 12:38:50,173 basehttp "POST /admin/logout/ HTTP/1.1" 200 3573
INFO 2026-01-02 12:38:53,709 basehttp "GET /api/plu/reparti/ HTTP/1.1" 200 760
INFO 2026-01-02 12:38:53,709 basehttp "GET /api/plu/fornitori/ HTTP/1.1" 200 11460
INFO 2026-01-02 12:38:53,719 basehttp "GET /api/plu/banchi/ HTTP/1.1" 200 896
INFO 2026-01-02 12:38:53,787 basehttp "GET /api/plu/ HTTP/1.1" 200 673258
INFO 2026-01-02 12:45:42,674 autoreload Watching for file changes with StatReloader
WARNING 2026-01-02 12:45:53,000 log Not Found: /rossetto/
WARNING 2026-01-02 12:45:53,002 basehttp "GET /rossetto/ HTTP/1.1" 404 2964
INFO 2026-01-02 12:52:19,022 autoreload C:\portale\backend\project_core\urls.py changed, reloading.
INFO 2026-01-02 12:52:20,263 autoreload Watching for file changes with StatReloader
INFO 2026-01-02 12:52:33,096 basehttp "GET /rossetto/ HTTP/1.1" 200 2163
INFO 2026-01-02 12:52:45,743 basehttp "GET /rossetto/ HTTP/1.1" 200 2163
INFO 2026-01-02 12:52:52,553 basehttp "GET /dashboard/ HTTP/1.1" 200 1368
INFO 2026-01-02 12:52:53,756 basehttp "GET /rossetto/ HTTP/1.1" 200 2163
INFO 2026-01-02 12:53:05,921 basehttp "GET /admin/ HTTP/1.1" 302 0
INFO 2026-01-02 12:53:05,965 basehttp "GET /admin/login/?next=/admin/ HTTP/1.1" 200 4178
WARNING 2026-01-02 12:53:06,142 log Not Found: /favicon.ico
WARNING 2026-01-02 12:53:06,142 basehttp "GET /favicon.ico HTTP/1.1" 404 3122
INFO 2026-01-02 12:53:09,960 basehttp "GET /dashboard/ HTTP/1.1" 200 1368
INFO 2026-01-02 12:54:19,626 basehttp "GET /api/plu/fornitori/ HTTP/1.1" 200 11460
INFO 2026-01-02 12:54:19,831 basehttp "GET /api/plu/reparti/ HTTP/1.1" 200 760
INFO 2026-01-02 12:54:19,913 basehttp "GET /api/plu/banchi/ HTTP/1.1" 200 896
INFO 2026-01-02 12:54:20,024 basehttp "GET /api/plu/fornitori/ HTTP/1.1" 200 11460
INFO 2026-01-02 12:54:20,146 basehttp "GET /api/plu/reparti/ HTTP/1.1" 200 760
INFO 2026-01-02 12:54:20,238 basehttp "GET /api/plu/ HTTP/1.1" 200 673258
INFO 2026-01-02 12:54:20,345 basehttp "GET /api/plu/banchi/ HTTP/1.1" 200 896
INFO 2026-01-02 12:54:20,345 basehttp "GET /api/plu/ HTTP/1.1" 200 673258
ERROR 2026-01-02 13:54:06,056 log Internal Server Error: /api/plu/stats/
Traceback (most recent call last):
  File "C:\portale\backend\venv\Lib\site-packages\django\db\backends\utils.py", line 105, in _execute
    return self.cursor.execute(sql, params)
           ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "C:\portale\backend\venv\Lib\site-packages\mssql\base.py", line 679, in execute
    return self.cursor.execute(sql, params)
           ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
pyodbc.ProgrammingError: ('42S02', "[42S02] [Microsoft][ODBC Driver 18 for SQL Server][SQL Server]Invalid object name 'dbo.t_masterData'. (208) (SQLExecDirectW); [42S02] [Microsoft][ODBC Driver 18 for SQL Server][SQL Server]Could not use view or function 'V_RepartoPlu' because of binding errors. (4413); [42S02] [Microsoft][ODBC Driver 18 for SQL Server][SQL Server]Statement(s) could not be prepared. (8180)")

The above exception was the direct cause of the following exception:

Traceback (most recent call last):
  File "C:\portale\backend\venv\Lib\site-packages\django\core\handlers\exception.py", line 55, in inner
    response = get_response(request)
               ^^^^^^^^^^^^^^^^^^^^^
  File "C:\portale\backend\venv\Lib\site-packages\django\core\handlers\base.py", line 197, in _get_response
    response = wrapped_callback(request, *callback_args, **callback_kwargs)
               ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "C:\portale\backend\venv\Lib\site-packages\django\views\decorators\csrf.py", line 65, in _view_wrapper
    return view_func(request, *args, **kwargs)
           ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "C:\portale\backend\venv\Lib\site-packages\rest_framework\viewsets.py", line 125, in view
    return self.dispatch(request, *args, **kwargs)
